STATION,STATION_NAME,DATE,HPCP
COOP:317069,RALEIGH AIRPORT NC US,20091205 14:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20091205 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091205 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091205 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091205 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091208 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091208 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20091208 20:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,20091208 21:00,0.12
COOP:317069,RALEIGH AIRPORT NC US,20091208 22:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091208 23:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,20091209 00:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,20091209 01:00,0.20
COOP:317069,RALEIGH AIRPORT NC US,20091209 02:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20091209 03:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091209 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091209 07:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20091209 08:00,0.44
COOP:317069,RALEIGH AIRPORT NC US,20091209 09:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091212 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091212 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091213 00:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091213 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091213 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20091213 03:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091213 04:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091213 05:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091213 06:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20091213 07:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20091213 08:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091213 09:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20091213 10:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20091213 11:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091213 12:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20091213 13:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20091213 14:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20091213 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091213 17:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20091214 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091214 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091214 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091218 14:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091218 15:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091218 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091218 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20091218 19:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,20091218 20:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20091218 21:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20091218 22:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,20091218 23:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,20091219 00:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20091219 01:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,20091219 02:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20091219 03:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091219 04:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20091219 05:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20091219 06:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20091219 07:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20091219 08:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20091225 10:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20091225 11:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20091225 12:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,20091225 13:00,0.14
COOP:317069,RALEIGH AIRPORT NC US,20091225 14:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,20091225 15:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,20091225 16:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,20091225 17:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,20091225 18:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091225 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091225 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091225 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091226 02:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091226 06:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091230 23:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20091231 00:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20091231 01:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20091231 02:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20091231 03:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091231 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091231 05:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091231 06:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20091231 20:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100101 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100108 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100108 02:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100108 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100108 04:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100108 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100116 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100116 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100117 00:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100117 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100117 02:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100117 03:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100117 04:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,20100117 05:00,0.20
COOP:317069,RALEIGH AIRPORT NC US,20100117 06:00,0.19
COOP:317069,RALEIGH AIRPORT NC US,20100117 07:00,0.20
COOP:317069,RALEIGH AIRPORT NC US,20100117 08:00,0.12
COOP:317069,RALEIGH AIRPORT NC US,20100117 09:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100117 14:00,0.17
COOP:317069,RALEIGH AIRPORT NC US,20100117 15:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100117 16:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100117 17:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,20100117 18:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,20100120 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100120 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100121 10:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100121 13:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100121 14:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100121 15:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,20100121 16:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100121 17:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100121 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100121 19:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100121 20:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100121 21:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,20100121 22:00,0.21
COOP:317069,RALEIGH AIRPORT NC US,20100121 23:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100122 00:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100122 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100122 02:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100122 03:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100122 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100122 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100122 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100122 22:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100122 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100123 00:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100123 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100124 05:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100124 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100124 19:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100124 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100124 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100125 00:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100125 01:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100125 02:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,20100125 03:00,0.24
COOP:317069,RALEIGH AIRPORT NC US,20100125 04:00,0.38
COOP:317069,RALEIGH AIRPORT NC US,20100125 05:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100125 06:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100125 08:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100129 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100129 20:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100129 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100129 22:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100129 23:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100130 00:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100130 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100130 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100130 03:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100130 04:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100130 05:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,20100130 06:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100130 07:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,20100130 08:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100130 09:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100130 10:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100130 11:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100130 12:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100130 13:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100130 14:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100130 15:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100130 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100130 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100130 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100130 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100130 20:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100130 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100130 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100130 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100131 00:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100131 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100131 02:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100131 03:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100201 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 05:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 10:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 11:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100202 12:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100202 13:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100202 14:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 15:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100202 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100202 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100202 22:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100202 23:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100203 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100203 01:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100205 02:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100205 03:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100205 05:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100205 07:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100205 08:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,20100205 09:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,20100205 10:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100205 11:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100205 12:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100205 13:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,20100205 14:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,20100205 15:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,20100205 16:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,20100205 17:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,20100205 18:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,20100205 19:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,20100205 20:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100205 21:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,20100205 22:00,0.25
COOP:317069,RALEIGH AIRPORT NC US,20100205 23:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100206 00:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100206 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100206 02:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100206 03:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100206 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100206 05:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100206 11:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100206 12:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100206 13:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100209 12:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100209 13:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100209 14:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100209 15:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,20100209 16:00,0.17
COOP:317069,RALEIGH AIRPORT NC US,20100209 17:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100209 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100209 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100209 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100209 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100209 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100209 23:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100210 03:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100210 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100212 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100212 22:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100212 23:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100213 00:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100213 01:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100213 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100213 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100213 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100213 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100213 06:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100213 07:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100213 08:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100213 09:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100215 11:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100215 12:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100215 13:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100215 15:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100215 16:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100215 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100215 20:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100215 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100222 11:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100222 12:00,0.12
COOP:317069,RALEIGH AIRPORT NC US,20100222 13:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,20100222 14:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100222 15:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100222 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 03:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 09:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 10:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100224 11:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100224 12:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100224 13:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 14:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100224 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 17:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100224 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100224 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100224 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100225 00:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100225 07:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100225 08:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100225 09:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100225 10:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100225 11:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100301 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100302 14:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100302 15:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100302 16:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100302 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100302 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100302 19:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100302 20:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100302 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100302 22:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100302 23:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100303 00:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100303 01:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,20100303 02:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100303 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100303 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100303 05:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100303 15:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100303 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100303 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100303 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100310 10:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100310 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100310 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100310 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100310 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100310 21:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100310 22:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100310 23:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,20100311 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100311 01:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100311 16:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100311 17:00,0.14
COOP:317069,RALEIGH AIRPORT NC US,20100311 18:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100311 19:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100311 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100311 21:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100311 22:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100311 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 08:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100312 09:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100312 12:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 13:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 14:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 15:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 17:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100312 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100312 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 20:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100312 23:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100313 00:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100313 01:00,0.20
COOP:317069,RALEIGH AIRPORT NC US,20100313 02:00,0.19
COOP:317069,RALEIGH AIRPORT NC US,20100313 03:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100313 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100314 00:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100314 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100314 02:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100314 03:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100314 04:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100314 05:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,20100314 06:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100314 07:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,20100314 08:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100314 09:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100314 10:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100322 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100323 04:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100323 05:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 02:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,20100326 03:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100326 14:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 15:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 16:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 17:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 18:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 20:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100326 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100326 22:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100328 17:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100328 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100328 22:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100328 23:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100329 00:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100329 01:00,0.38
COOP:317069,RALEIGH AIRPORT NC US,20100329 02:00,0.50
COOP:317069,RALEIGH AIRPORT NC US,20100329 03:00,0.36
COOP:317069,RALEIGH AIRPORT NC US,20100329 04:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,20100329 05:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,20100329 06:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,20100329 07:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,20100329 08:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100329 09:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100329 10:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100401 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100408 21:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100408 22:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100408 23:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,20100409 00:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,20100409 01:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,20100409 02:00,0.41
COOP:317069,RALEIGH AIRPORT NC US,20100409 03:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,20100409 04:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100409 10:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,20100413 19:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,20100413 20:00,0.00
